epoch,step,train_loss,val_loss
44,1299,0.08935798704624176,
44,1304,,0.03551057353615761
45,1333,,0.034522801637649536
46,1349,0.0706092044711113,
46,1362,,0.03375684469938278
47,1391,,0.03393300250172615
48,1399,0.08674132078886032,
48,1420,,0.034114301204681396
49,1449,0.06756176799535751,
49,1449,,0.03444814682006836
50,1478,,0.03329521790146828
51,1499,0.06368733942508698,
51,1507,,0.030842676758766174
52,1536,,0.03194085508584976
53,1549,0.067603699862957,
53,1565,,0.031723883002996445
54,1594,,0.030411388725042343
55,1599,0.053193021565675735,
55,1623,,0.031313225626945496
56,1649,0.07523556053638458,
56,1652,,0.030889922752976418
57,1681,,0.029746467247605324
58,1699,0.06296268105506897,
58,1710,,0.029140530154109
59,1739,,0.029479961842298508
60,1749,0.06416147947311401,
60,1768,,0.028361720964312553
61,1797,,0.02840009517967701
62,1799,0.06668392568826675,
62,1826,,0.02881646901369095
63,1849,0.049875929951667786,
63,1855,,0.027391895651817322
64,1884,,0.027550261467695236
65,1899,0.04339415580034256,
65,1913,,0.027621660381555557
66,1942,,0.02608896605670452
67,1949,0.05917849764227867,
67,1971,,0.025879524648189545
68,1999,0.05011427029967308,
68,2000,,0.02632761374115944
69,2029,,0.025818996131420135
70,2049,0.045182980597019196,
70,2058,,0.025292374193668365
71,2087,,0.025714613497257233
72,2099,0.039728596806526184,
72,2116,,0.025020910426974297
73,2145,,0.02459627389907837
74,2149,0.05436116084456444,
74,2174,,0.02424408122897148
75,2199,0.047922730445861816,
75,2203,,0.024901757016777992
76,2232,,0.02397068962454796
77,2249,0.04545305296778679,
77,2261,,0.02389674074947834
78,2290,,0.02355198934674263
79,2299,0.04042859375476837,
79,2319,,0.023613551631569862
80,2348,,0.023263264447450638
81,2349,0.03926011547446251,
81,2377,,0.023189932107925415
82,2399,0.037005629390478134,
82,2406,,0.022881601005792618
83,2435,,0.022569317370653152
84,2449,0.029335755854845047,
84,2464,,0.02328542433679104
85,2493,,0.02239963784813881
86,2499,0.028903918340802193,
86,2522,,0.02258128486573696
87,2549,0.03406014293432236,
87,2551,,0.022578656673431396
88,2580,,0.022224508225917816
89,2599,0.03631690889596939,
89,2609,,0.02184908464550972
90,2638,,0.021680021658539772
91,2649,0.045585114508867264,
91,2667,,0.02156764268875122
92,2696,,0.0215580016374588
93,2699,0.04432152211666107,
93,2725,,0.021719226613640785
94,2749,0.03870261833071709,
94,2754,,0.02120610512793064
95,2783,,0.020911026746034622
96,2799,0.02979339100420475,
96,2812,,0.02095048502087593
97,2841,,0.020489059388637543
98,2849,0.036032285541296005,
98,2870,,0.020507140085101128
99,2899,0.03538639098405838,
99,2899,,0.02098756656050682
100,2928,,0.020321005955338478
101,2949,0.03652985021471977,
101,2957,,0.02024269662797451
102,2986,,0.019909435883164406
103,2999,0.045091528445482254,
103,3015,,0.019757414236664772
104,3044,,0.019649136811494827
105,3049,0.038374315947294235,
105,3073,,0.019738003611564636
106,3099,0.024201463907957077,
106,3102,,0.019807118922472
107,3131,,0.01973896659910679
108,3149,0.033942077308893204,
108,3160,,0.019355926662683487
109,3189,,0.019444262608885765
110,3199,0.026939302682876587,
110,3218,,0.019145596772432327
111,3247,,0.019238436594605446
112,3249,0.03196783363819122,
112,3276,,0.019233478233218193
113,3299,0.04092472046613693,
113,3305,,0.019080324098467827
114,3334,,0.01865503191947937
115,3349,0.030059952288866043,
115,3363,,0.0189745482057333
116,3392,,0.018591133877635002
117,3399,0.023148274049162865,
117,3421,,0.018517838791012764
118,3449,0.03192047029733658,
118,3450,,0.0182733703404665
119,3479,,0.018186984583735466
120,3499,0.028000134974718094,
120,3508,,0.018339402973651886
121,3537,,0.018153248354792595
122,3549,0.029057171195745468,
122,3566,,0.018009431660175323
123,3595,,0.018408278003335
124,3599,0.025843802839517593,
124,3624,,0.01809358038008213
125,3649,0.03072814829647541,
125,3653,,0.01797563210129738
126,3682,,0.017623119056224823
127,3699,0.0269336998462677,
127,3711,,0.017707476392388344
128,3740,,0.017635270953178406
129,3749,0.02329258993268013,
129,3769,,0.017424754798412323
130,3798,,0.017251186072826385
131,3799,0.025190001353621483,
131,3827,,0.017120664939284325
132,3849,0.028959231451153755,
132,3856,,0.017089655622839928
133,3885,,0.0172455795109272
134,3899,0.028414689004421234,
134,3914,,0.017021261155605316
135,3943,,0.016949281096458435
136,3949,0.027478305622935295,
136,3972,,0.01715213619172573
137,3999,0.028390182182192802,
137,4001,,0.01677549257874489
138,4030,,0.01666584238409996
139,4049,0.02368016354739666,
139,4059,,0.016562258824706078
140,4088,,0.016462275758385658
141,4099,0.023966481909155846,
141,4117,,0.016708670184016228
142,4146,,0.016615280881524086
143,4149,0.02094918116927147,
143,4175,,0.016501422971487045
144,4199,0.027181990444660187,
144,4204,,0.01641039364039898
145,4233,,0.016393637284636497
146,4249,0.019640276208519936,
146,4262,,0.01629183068871498
147,4291,,0.016091976314783096
148,4299,0.021193528547883034,
148,4320,,0.016448073089122772
149,4349,0.020868299528956413,
149,4349,,0.016373155638575554
150,4378,,0.016105055809020996
151,4399,0.024461381137371063,
151,4407,,0.015989316627383232
152,4436,,0.015952710062265396
153,4449,0.02147221937775612,
153,4465,,0.015704980120062828
154,4494,,0.01565488986670971
155,4499,0.026480788365006447,
155,4523,,0.015508146956562996
156,4549,0.019048940390348434,
156,4552,,0.015529638156294823
157,4581,,0.015560032799839973
158,4599,0.02872374653816223,
158,4610,,0.01538893673568964
159,4639,,0.015391649678349495
160,4649,0.018940221518278122,
160,4668,,0.015290391631424427
161,4697,,0.015420934185385704
162,4699,0.023624084889888763,
162,4726,,0.015316073782742023
163,4749,0.023313727229833603,
163,4755,,0.015284215100109577
164,4784,,0.015138727612793446
165,4799,0.024923311546444893,
165,4813,,0.015217236243188381
166,4842,,0.015092803165316582
167,4849,0.01960764452815056,
167,4871,,0.014858674257993698
168,4899,0.018963947892189026,
168,4900,,0.015109836123883724
169,4929,,0.014951812103390694
170,4949,0.019534988328814507,
170,4958,,0.014826483093202114
171,4987,,0.014780614525079727
172,4999,0.021964840590953827,
172,5016,,0.014865269884467125
173,5045,,0.014863889664411545
174,5049,0.02011987194418907,
174,5074,,0.01482727937400341
175,5099,0.025683928281068802,
175,5103,,0.01471202913671732
176,5132,,0.014725769869983196
177,5149,0.020698687061667442,
177,5161,,0.014598678797483444
178,5190,,0.014446238055825233
179,5199,0.01871388778090477,
179,5219,,0.014510269276797771
180,5248,,0.014509174041450024
181,5249,0.02041517198085785,
181,5277,,0.014642246998846531
182,5299,0.02535463497042656,
182,5306,,0.014539075084030628
183,5335,,0.014320540241897106
184,5349,0.019341932609677315,
184,5364,,0.01436532661318779
185,5393,,0.01435085479170084
186,5399,0.017087437212467194,
186,5422,,0.014493077993392944
187,5449,0.028402095660567284,
187,5451,,0.014381147921085358
188,5480,,0.0144162867218256
189,5499,0.02796114794909954,
189,5509,,0.014202979393303394
190,5538,,0.014041200280189514
191,5549,0.02539370395243168,
191,5567,,0.014186322689056396
192,5596,,0.014203330501914024
193,5599,0.018582317978143692,
193,5625,,0.014131310395896435
194,5649,0.021397218108177185,
194,5654,,0.0141214644536376
195,5683,,0.014278917573392391
196,5699,0.02106051705777645,
196,5712,,0.013784167356789112
197,5741,,0.013835578225553036
198,5749,0.017789514735341072,
198,5770,,0.013867444358766079
199,5799,0.02101248688995838,
199,5799,,0.013968001119792461
200,5828,,0.013949873857200146
201,5849,0.02181015908718109,
201,5857,,0.013831783086061478
202,5886,,0.013670602813363075
203,5899,0.021185729652643204,
203,5915,,0.013788722455501556
204,5944,,0.013872194103896618
205,5949,0.01931633986532688,
205,5973,,0.013956214301288128
206,5999,0.01980200782418251,
206,6002,,0.013739152811467648
207,6031,,0.013571055606007576
208,6049,0.022053003311157227,
208,6060,,0.013606755994260311
209,6089,,0.01362576987594366
210,6099,0.018860336393117905,
210,6118,,0.013469344936311245
211,6147,,0.01353064738214016
212,6149,0.01929963007569313,
212,6176,,0.013504190370440483
213,6199,0.02417253889143467,
213,6205,,0.01337457075715065
214,6234,,0.013466897420585155
215,6249,0.019201740622520447,
215,6263,,0.01327779982239008
216,6292,,0.013414431363344193
217,6299,0.018910253420472145,
217,6321,,0.013666801154613495
218,6349,0.020783009007573128,
218,6350,,0.013101592659950256
219,6379,,0.013339095748960972
220,6399,0.02063402719795704,
220,6408,,0.013147239573299885
221,6437,,0.013261395506560802
222,6449,0.01758451573550701,
222,6466,,0.013159146532416344
223,6495,,0.013368071056902409
224,6499,0.019025055691599846,
224,6524,,0.013295400887727737
225,6549,0.02642938867211342,
225,6553,,0.013123235665261745
226,6582,,0.013087148778140545
227,6599,0.015522544272243977,
227,6611,,0.013008598238229752
228,6640,,0.012825444340705872
229,6649,0.02144613303244114,
229,6669,,0.013187571428716183
230,6698,,0.013241151347756386
231,6699,0.019548390060663223,
231,6727,,0.012902532704174519
232,6749,0.01676887646317482,
232,6756,,0.012835405766963959
233,6785,,0.012781117111444473
234,6799,0.01892261579632759,
234,6814,,0.012785659171640873
235,6843,,0.013059800490736961
236,6849,0.015801357105374336,
236,6872,,0.012430892325937748
237,6899,0.024882517755031586,
237,6901,,0.012903534807264805
238,6930,,0.012715433724224567
239,6949,0.02148989960551262,
239,6959,,0.012705492787063122
240,6988,,0.013050992041826248
241,6999,0.02076367661356926,
241,7017,,0.012766036204993725
242,7046,,0.012743812054395676
243,7049,0.019207341596484184,
243,7075,,0.012297459878027439
244,7099,0.019746320322155952,
244,7104,,0.012734984047710896
245,7133,,0.012664600275456905
246,7149,0.01865730807185173,
246,7162,,0.01268946286290884
247,7191,,0.012634334154427052
248,7199,0.017220286652445793,
248,7220,,0.01247668731957674
249,7249,0.017954129725694656,
249,7249,,0.012727661989629269
250,7278,,0.012384679168462753
251,7299,0.013663172721862793,
251,7307,,0.012465483509004116
252,7336,,0.01239300798624754
253,7349,0.022040221840143204,
253,7365,,0.01261202897876501
